Sentence #	Word	Tag
Sentence: 1824	francisco	O
Sentence: 1824	'ya	O
Sentence: 1824	ne	O
Sentence: 1824	zaman	O
Sentence: 1824	uçuş	O
Sentence: 1824	vardır	O
Sentence: 1825	Boston	B-LOCATION
Sentence: 1825	'a	O
Sentence: 1825	ilk	O
Sentence: 1825	uçuş	O
Sentence: 1825	nedir	O
Sentence: 1825	?	O
Sentence: 1826	pittsburgh	B-LOCATION
Sentence: 1826	yolu	O
Sentence: 1826	ile	O
Sentence: 1826	uçmak	O
Sentence: 1826	istiyorum	O
Sentence: 1827	Boston	B-LOCATION
Sentence: 1827	'dan	I-LOCATION
Sentence: 1827	Boston	I-LOCATION
Sentence: 1827	'a	O
Sentence: 1827	kalkan	O
Sentence: 1827	saatin	O
Sentence: 1827	sabahın	O
Sentence: 1827	10'undan	B-TIME
Sentence: 1827	ayrılacağına	O
Sentence: 1827	dair	O
Sentence: 1827	seyahat	O
Sentence: 1827	uçuşunu	O
Sentence: 1827	bana	O
Sentence: 1827	göster	O
Sentence: 1828	philadelphia	B-LOCATION
Sentence: 1828	ve	O
Sentence: 1828	oakland	B-LOCATION
Sentence: 1828	arası	O
Sentence: 1828	ucuz	O
Sentence: 1828	uçuşlar	O
Sentence: 1829	seattle	B-LOCATION
Sentence: 1829	-	O
Sentence: 1829	denver	B-LOCATION
Sentence: 1829	aktarmasız	O
Sentence: 1829	uçuşları	O
Sentence: 1830	Boston	B-LOCATION
Sentence: 1830	şehrinde	O
Sentence: 1830	havaalanı	O
Sentence: 1830	ve	O
Sentence: 1830	şehir	O
Sentence: 1830	merkezi	O
Sentence: 1830	arasında	O
Sentence: 1830	karayolu	O
Sentence: 1830	taşımacılığı	O
Sentence: 1830	hakkında	O
Sentence: 1830	bilgiye	O
Sentence: 1830	ihtiyacım	O
Sentence: 1830	var	O
Sentence: 1831	pittsburgh	B-LOCATION
Sentence: 1831	-	O
Sentence: 1831	philadelphia	B-LOCATION
Sentence: 1831	arasında	O
Sentence: 1831	uçuşları	O
Sentence: 1831	görmek	O
Sentence: 1831	istiyorum	O
Sentence: 1832	Bana	O
Sentence: 1832	charlotte	B-LOCATION
Sentence: 1832	şehrinden	O
Sentence: 1832	tüm	O
Sentence: 1832	uçuşları	O
Sentence: 1832	göster	O
Sentence: 1833	yirmi	B-DATE
Sentence: 1833	beşinci	I-DATE
Sentence: 1833	Temmuz	B-DATE
Sentence: 1833	1991’de	B-DATE
Sentence: 1833	pittsburgh’dan	B-LOCATION
Sentence: 1833	baltimore	B-LOCATION
Sentence: 1833	'a	O
Sentence: 1833	hangi	O
Sentence: 1833	uçuşları	O
Sentence: 1833	müsait	O
Sentence: 1834	boston	B-LOCATION
Sentence: 1834	şehrinden	O
Sentence: 1834	san	B-LOCATION
Sentence: 1834	francisco	I-LOCATION
Sentence: 1834	şehrine	O
Sentence: 1834	uçuşlar	O
Sentence: 1835	dallas	O
Sentence: 1835	fort	O
Sentence: 1835	'dan	O
Sentence: 1835	san	B-LOCATION
Sentence: 1835	francisco	O
Sentence: 1835	'ya	O
Sentence: 1835	2	B-LOCATION
Sentence: 1835	birinci	O
Sentence: 1835	sınıf	O
Sentence: 1835	bilete	O
Sentence: 1835	ihtiyacım	O
Sentence: 1835	var	O
Sentence: 1836	bana	O
Sentence: 1836	denver	B-LOCATION
Sentence: 1836	ve	I-LOCATION
Sentence: 1836	baltimore	B-LOCATION
Sentence: 1836	arasındaki	O
Sentence: 1836	uçuşları	O
Sentence: 1836	göster	O
Sentence: 1837	continentaldaki	B-ORGANIZATION
Sentence: 1837	tüm	O
Sentence: 1837	uçuşları	O
Sentence: 1837	saat	O
Sentence: 1837	16:	O
Sentence: 1837	30	O
Sentence: 1837	'	O
Sentence: 1837	dan	O
Sentence: 1837	sonra	O
Sentence: 1837	pazar	B-DATE
Sentence: 1837	günü	O
Sentence: 1837	olan	O
Sentence: 1837	seattle	B-LOCATION
Sentence: 1837	'da	O
Sentence: 1837	listele	O
Sentence: 1838	Boston	B-LOCATION
Sentence: 1838	şehrinden	O
Sentence: 1838	Atlanta	B-LOCATION
Sentence: 1838	şehrine	O
Sentence: 1838	günlük	O
Sentence: 1838	uçuşlar	O
Sentence: 1838	listesi	O
Sentence: 1839	bana	O
Sentence: 1839	denver	B-LOCATION
Sentence: 1839	-	O
Sentence: 1839	philadelphia	B-LOCATION
Sentence: 1839	arası	O
Sentence: 1839	uçuşları	O
Sentence: 1839	göster	O
Sentence: 1840	boston	B-LOCATION
Sentence: 1840	den	B-LOCATION
Sentence: 1840	denver	I-LOCATION
Sentence: 1840	noktasına	O
Sentence: 1840	hangi	O
Sentence: 1840	havayollarının	O
Sentence: 1840	durakları	O
Sentence: 1840	olduğunu	O
Sentence: 1841	boston’a	B-LOCATION
Sentence: 1841	geri	O
Sentence: 1841	dönecek	O
Sentence: 1841	olan	O
Sentence: 1841	dokuzuncu	B-DATE
Sentence: 1841	ağustostan	B-DATE
Sentence: 1841	ayrılan	O
Sentence: 1841	uçuşları	O
Sentence: 1841	bana	O
Sentence: 1841	ver	O
Sentence: 1842	st.	B-LOCATION
Sentence: 1842	paul	I-LOCATION
Sentence: 1842	ile	O
Sentence: 1842	kansas	B-LOCATION
Sentence: 1842	şehri	I-LOCATION
Sentence: 1842	cuma	B-DATE
Sentence: 1842	günü	O
Sentence: 1842	bir	O
Sentence: 1842	yemekle	O
Sentence: 1843	boston	B-LOCATION
Sentence: 1843	'a	O
Sentence: 1843	gelen	O
Sentence: 1843	uçuşları	O
Sentence: 1843	beşinci	B-DATE
Sentence: 1843	ağustosta	B-DATE
Sentence: 1843	listeler	O
Sentence: 1844	continental	B-ORGANIZATION
Sentence: 1844	chicago	B-LOCATION
Sentence: 1844	'dan	O
Sentence: 1844	nereye	O
Sentence: 1844	uçar	O
Sentence: 1845	New	B-LOCATION
Sentence: 1845	York	I-LOCATION
Sentence: 1845	-	O
Sentence: 1845	Miami	B-LOCATION
Sentence: 1845	arası	O
Sentence: 1845	en	O
Sentence: 1845	ucuz	O
Sentence: 1845	aktarmasız	O
Sentence: 1845	uçuş	O
Sentence: 1845	hangisi	O
Sentence: 1846	çarşamba	B-DATE
Sentence: 1846	öğleden	O
Sentence: 1846	sonra	O
Sentence: 1846	seyahat	O
Sentence: 1846	etmek	O
Sentence: 1846	istiyorum	O
Sentence: 1847	öğleden	O
Sentence: 1847	sonra	O
Sentence: 1847	Boston’dan	B-LOCATION
Sentence: 1847	Baltimore’a	B-LOCATION
Sentence: 1847	uçmak	O
Sentence: 1847	istiyorum	O
Sentence: 1847	.	O
Sentence: 1848	Bana	O
Sentence: 1848	boston	B-LOCATION
Sentence: 1848	-	O
Sentence: 1848	philadelphia	B-LOCATION
Sentence: 1848	arası	O
Sentence: 1848	uçuşları	O
Sentence: 1848	göster	O
Sentence: 1849	Salt	B-LOCATION
Sentence: 1849	Lake	I-LOCATION
Sentence: 1849	City	O
Sentence: 1849	'den	O
Sentence: 1849	St	O
Sentence: 1849	'e	O
Sentence: 1849	uçmak	O
Sentence: 1849	istiyorum	O
Sentence: 1849	.	O
Sentence: 1849	çarşamba	B-DATE
Sentence: 1849	günü	O
Sentence: 1849	petersburg	O
Sentence: 1850	aralık	B-DATE
Sentence: 1850	ayındaki	O
Sentence: 1850	uçuşlar	O
Sentence: 1850	hangileri	O
Sentence: 1851	philadelphia	B-LOCATION
Sentence: 1851	şehrinden	O
Sentence: 1851	atlanta	B-LOCATION
Sentence: 1851	şehrine	O
Sentence: 1851	uçuşlar	O
Sentence: 1852	Washington	B-LOCATION
Sentence: 1852	DC	B-LOCATION
Sentence: 1852	den	B-LOCATION
Sentence: 1852	denver	I-LOCATION
Sentence: 1852	uçuşları	O
Sentence: 1852	nelerdir	O
Sentence: 1853	san	B-LOCATION
Sentence: 1853	francisco	O
Sentence: 1853	'dan	O
Sentence: 1853	fort	B-LOCATION
Sentence: 1853	worthye	O
Sentence: 1853	düşecek	O
Sentence: 1853	bir	O
Sentence: 1853	uçuş	O
Sentence: 1853	hakkında	O
Sentence: 1853	bilgiye	O
Sentence: 1853	ihtiyacım	O
Sentence: 1853	var	O
Sentence: 1854	philadelphia	B-LOCATION
Sentence: 1854	-	O
Sentence: 1854	baltimore	B-LOCATION
Sentence: 1854	arasındaki	O
Sentence: 1854	tüm	O
Sentence: 1854	uçuşları	O
Sentence: 1854	göster	O
Sentence: 1855	bur	B-CODE
Sentence: 1855	nedir	O
Sentence: 1856	baltimore	B-LOCATION
Sentence: 1856	'a	O
Sentence: 1856	öğle	O
Sentence: 1856	yemeği	O
Sentence: 1856	ile	O
Sentence: 1856	seyahat	O
Sentence: 1856	eden	O
Sentence: 1856	ilk	O
Sentence: 1856	uçuş	O
Sentence: 1856	nedir	O
Sentence: 1857	denver	B-LOCATION
Sentence: 1857	ve	I-LOCATION
Sentence: 1857	san	B-LOCATION
Sentence: 1857	francisco	I-LOCATION
Sentence: 1857	arasında	O
Sentence: 1857	uçuşu	O
Sentence: 1857	eylül	B-DATE
Sentence: 1858	baltimore	B-LOCATION
Sentence: 1858	dan	O
Sentence: 1858	san	B-LOCATION
Sentence: 1858	francisco	O
Sentence: 1858	'ya	O
Sentence: 1858	747	B-CODE
Sentence: 1858	uçar	O
Sentence: 1858	mısın	O
Sentence: 1859	baltimore	B-LOCATION
Sentence: 1859	'a	O
Sentence: 1859	bir	O
Sentence: 1859	uçağa	O
Sentence: 1859	ihtiyacım	O
Sentence: 1859	var	O
Sentence: 1859	ve	O
Sentence: 1859	bu	O
Sentence: 1859	uçuş	O
Sentence: 1859	saat	O
Sentence: 1859	19:	B-TIME
Sentence: 1859	00	O
Sentence: 1859	'	O
Sentence: 1859	da	O
Sentence: 1859	gelmelidir	O
Sentence: 1859	.	O
Sentence: 1860	havaalanından	O
Sentence: 1860	las	B-LOCATION
Sentence: 1860	vegas	O
Sentence: 1860	'a	O
Sentence: 1860	karayolu	O
Sentence: 1860	taşımacılığı	O
Sentence: 1860	türlerini	O
Sentence: 1860	bilmek	O
Sentence: 1860	istiyorum	O
Sentence: 1861	boston	B-LOCATION
Sentence: 1861	'u	O
Sentence: 1861	ilk	O
Sentence: 1861	temmuzda	B-DATE
Sentence: 1861	dallas	B-LOCATION
Sentence: 1861	'a	O
Sentence: 1861	ilk	O
Sentence: 1861	temmuzda	B-DATE
Sentence: 1861	dallas	B-LOCATION
Sentence: 1861	'a	O
Sentence: 1861	bırakan	O
Sentence: 1861	ilk	O
Sentence: 1861	uçuş	O
Sentence: 1861	nedir	O
Sentence: 1861	?	O
Sentence: 1862	San	B-LOCATION
Sentence: 1862	Francisco	O
Sentence: 1862	'ya	O
Sentence: 1862	günün	O
Sentence: 1862	erken	O
Sentence: 1862	saatlerinde	O
Sentence: 1862	uçmak	O
Sentence: 1862	istiyorum	O
Sentence: 1863	bana	O
Sentence: 1863	kansas	B-LOCATION
Sentence: 1863	kentinden	O
Sentence: 1863	chicago	B-LOCATION
Sentence: 1863	'ya	O
Sentence: 1863	uçuşları	O
Sentence: 1863	veriyorum	O
Sentence: 1863	gelecek	O
Sentence: 1863	çarşamba	B-DATE
Sentence: 1863	saat	O
Sentence: 1863	19:	B-TIME
Sentence: 1863	00	O
Sentence: 1863	'	O
Sentence: 1863	da	O
Sentence: 1863	chicago	B-LOCATION
Sentence: 1863	'ya	O
Sentence: 1863	geliyor	O
Sentence: 1864	philadelphia	B-LOCATION
Sentence: 1864	'ye	O
Sentence: 1864	sabah	O
Sentence: 1864	uçuşu	O
Sentence: 1865	san	B-LOCATION
Sentence: 1865	francisco	O
Sentence: 1865	'dan	O
Sentence: 1865	ayrılıp	O
Sentence: 1865	philadelphia	B-LOCATION
Sentence: 1865	pennsylvania	O
Sentence: 1865	'ya	O
Sentence: 1865	ulaşmak	O
Sentence: 1865	için	O
Sentence: 1865	bir	O
Sentence: 1865	uçuş	O
Sentence: 1865	almak	O
Sentence: 1865	istiyorum	O
Sentence: 1866	çarşamba	B-DATE
Sentence: 1866	günü	O
Sentence: 1866	washington	B-LOCATION
Sentence: 1866	'a	I-LOCATION
Sentence: 1866	1115	B-TIME
Sentence: 1866	ile	O
Sentence: 1866	1245	B-TIME
Sentence: 1866	arasında	O
Sentence: 1866	gelen	O
Sentence: 1866	uçuşları	O
Sentence: 1866	listeler	O
Sentence: 1866	.	O
Sentence: 1867	atlanta	B-LOCATION
Sentence: 1867	şehrinden	O
Sentence: 1867	dallas	B-LOCATION
Sentence: 1867	şehrine	O
Sentence: 1867	olan	O
Sentence: 1867	tüm	O
Sentence: 1867	uçuşları	O
Sentence: 1867	listele	O
Sentence: 1868	Tüm	O
Sentence: 1868	kuzey	B-ORGANIZATION
Sentence: 1868	batı	I-ORGANIZATION
Sentence: 1868	uçuşlarında	O
Sentence: 1868	stopovers	O
Sentence: 1868	denver	B-LOCATION
Sentence: 1868	ile	O
Sentence: 1869	abd	O
Sentence: 1869	havasında	O
Sentence: 1869	kaç	O
Sentence: 1869	tane	O
Sentence: 1869	metroyla	O
Sentence: 1869	yirmi	B-DATE
Sentence: 1869	yedinci	I-DATE
Sentence: 1869	günde	O
Sentence: 1869	Oakton	O
Sentence: 1869	'dan	O
Sentence: 1869	ayrılıyor	O
Sentence: 1870	New	B-LOCATION
Sentence: 1870	York	I-LOCATION
Sentence: 1870	için	O
Sentence: 1870	5'e	B-TIME
Sentence: 1870	kadar	O
Sentence: 1870	bir	O
Sentence: 1870	uçuşa	O
Sentence: 1870	ihtiyacım	O
Sentence: 1870	var	O
Sentence: 1870	.	O
Sentence: 1871	benimle	O
Sentence: 1871	yirmi	B-DATE
Sentence: 1871	yedinci	I-DATE
Sentence: 1871	ağustos	B-DATE
Sentence: 1871	için	O
Sentence: 1871	bir	O
Sentence: 1871	uçuş	O
Sentence: 1871	rezervasyonu	O
Sentence: 1871	yapmak	O
Sentence: 1871	isteriz	O
Sentence: 1871	.	O
Sentence: 1872	San	B-LOCATION
Sentence: 1872	Francisco	O
Sentence: 1872	’	O
Sentence: 1872	ya	O
Sentence: 1872	saat	B-TIME
Sentence: 1872	9	O
Sentence: 1872	’	O
Sentence: 1872	da	O
Sentence: 1872	öğleden	O
Sentence: 1872	sonra	O
Sentence: 1872	saat	B-TIME
Sentence: 1872	9	O
Sentence: 1872	’	O
Sentence: 1872	da	O
Sentence: 1872	baltimore’tan	B-LOCATION
Sentence: 1872	ayrılan	O
Sentence: 1872	bir	O
Sentence: 1872	uçağa	O
Sentence: 1872	ihtiyacım	O
Sentence: 1872	var	O
Sentence: 1873	amerikan	B-ORGANIZATION
Sentence: 1873	havayollarından	O
Sentence: 1873	Amerikan	B-ORGANIZATION
Sentence: 1873	havayollarında	O
Sentence: 1873	hangi	O
Sentence: 1873	uçuşlar	O
Sentence: 1874	yarın	O
Sentence: 1874	pittsburgh	B-LOCATION
Sentence: 1874	'dan	O
Sentence: 1874	ayrılan	O
Sentence: 1874	ve	O
Sentence: 1874	akşam	O
Sentence: 1874	saat	O
Sentence: 1874	5	O
Sentence: 1874	'	O
Sentence: 1874	den	O
Sentence: 1874	sonra	O
Sentence: 1874	baltimore	B-LOCATION
Sentence: 1874	'a	O
Sentence: 1874	gelen	O
Sentence: 1874	tüm	O
Sentence: 1874	uçuşları	O
Sentence: 1874	göster	O
Sentence: 1875	Bana	O
Sentence: 1875	saat	B-TIME
Sentence: 1875	12	O
Sentence: 1875	'	O
Sentence: 1875	de	O
Sentence: 1875	Boston	B-LOCATION
Sentence: 1875	'dan	O
Sentence: 1875	ayrılan	O
Sentence: 1875	bir	O
Sentence: 1875	uçak	O
Sentence: 1875	bul	O
Sentence: 1876	1288'den	B-MONEY
Sentence: 1876	az	O
Sentence: 1876	gidiş	O
Sentence: 1876	dönüş	O
Sentence: 1876	fiyatları	O
Sentence: 1876	ile	O
Sentence: 1876	Indianapolis	B-LOCATION
Sentence: 1876	şehrinden	O
Sentence: 1876	Orlando	B-LOCATION
Sentence: 1876	şehrine	O
Sentence: 1876	uçuşları	O
Sentence: 1876	göster	O
Sentence: 1877	dallas	B-LOCATION
Sentence: 1877	-	O
Sentence: 1877	san	B-LOCATION
Sentence: 1877	francisco	I-LOCATION
Sentence: 1877	uçak	O
Sentence: 1877	bileti	O
Sentence: 1878	denver	B-LOCATION
Sentence: 1878	-	O
Sentence: 1878	philadelphia	B-LOCATION
Sentence: 1878	arasındaki	O
Sentence: 1878	tüm	O
Sentence: 1878	uçuşlar	O
Sentence: 1878	görmek	O
Sentence: 1878	istiyorum	O
Sentence: 1879	Dallas	B-LOCATION
Sentence: 1879	'a	O
Sentence: 1879	birinci	O
Sentence: 1879	sınıf	O
Sentence: 1879	biletin	O
Sentence: 1879	fiyatı	O
Sentence: 1879	nedir	O
Sentence: 1879	?	O
Sentence: 1880	Toronto	B-ORGANIZATION
Sentence: 1880	havaalanından	O
Sentence: 1880	şehir	O
Sentence: 1880	merkezine	O
Sentence: 1880	nasıl	O
Sentence: 1880	gidilir	O
Sentence: 1880	?	O
Sentence: 1881	san	B-LOCATION
Sentence: 1881	francisco	O
Sentence: 1881	'dan	O
Sentence: 1881	denver	B-LOCATION
Sentence: 1881	'e	O
Sentence: 1882	c	O
Sentence: 1882	sınıfı	O
Sentence: 1882	nedir	O
Sentence: 1883	baltimore	B-LOCATION
Sentence: 1883	araba	O
Sentence: 1883	kiralama	O
Sentence: 1883	bana	O
Sentence: 1883	göstermek	O
Sentence: 1884	san	B-LOCATION
Sentence: 1884	francisco	O
Sentence: 1884	'ya	O
Sentence: 1884	yarın	O
Sentence: 1884	ne	O
Sentence: 1884	yapacaksın	O
Sentence: 1884	?	O
Sentence: 1885	bana	O
Sentence: 1885	new	B-LOCATION
Sentence: 1885	york	I-LOCATION
Sentence: 1885	-	O
Sentence: 1885	miami	B-LOCATION
Sentence: 1885	uçuşları	O
Sentence: 1885	göster	O
Sentence: 1886	bana	O
Sentence: 1886	united	B-ORGANIZATION
Sentence: 1886	uçuşları	O
Sentence: 1886	göster	O
Sentence: 1887	amerikan	B-ORGANIZATION
Sentence: 1887	havayolu	I-ORGANIZATION
Sentence: 1887	pittsburgh	B-LOCATION
Sentence: 1887	'a	O
Sentence: 1887	uçuyor	O
Sentence: 1887	mu	O
Sentence: 1887	?	O
Sentence: 1888	atlanta	B-LOCATION
Sentence: 1888	havayollarının	O
Sentence: 1888	isimlerini	O
Sentence: 1888	göster	O
Sentence: 1889	Boston’dan	B-LOCATION
Sentence: 1889	denver	B-LOCATION
Sentence: 1889	maliyetine	O
Sentence: 1889	281	B-CODE
Sentence: 1889	nolu	O
Sentence: 1889	uçuş	O
Sentence: 1889	ne	O
Sentence: 1889	kadar	O
Sentence: 1890	göster	O
Sentence: 1890	bana	O
Sentence: 1890	dallas	B-LOCATION
Sentence: 1890	-	O
Sentence: 1890	san	B-LOCATION
Sentence: 1890	francisco	I-LOCATION
Sentence: 1891	dallas	B-LOCATION
Sentence: 1891	'a	O
Sentence: 1891	birinci	O
Sentence: 1891	sınıf	O
Sentence: 1891	öğrenebileceğim	O
Sentence: 1891	en	O
Sentence: 1891	eski	O
Sentence: 1891	Amerikan	B-ORGANIZATION
Sentence: 1891	havayolları	I-ORGANIZATION
Sentence: 1891	uçuşu	O
Sentence: 1891	hangisi	O
Sentence: 1892	boston	B-LOCATION
Sentence: 1892	dan	O
Sentence: 1892	baltimore	B-LOCATION
Sentence: 1892	uçuşları	O
Sentence: 1892	için	O
Sentence: 1892	salı	B-DATE
Sentence: 1892	günü	O
Sentence: 1892	uçuş	O
Sentence: 1892	bilgileri	O
Sentence: 1892	talep	O
Sentence: 1892	etmek	O
Sentence: 1893	Hangi	O
Sentence: 1893	havayollarının	O
Sentence: 1893	Indianapolis	B-LOCATION
Sentence: 1893	aracılığıyla	O
Sentence: 1893	San	B-LOCATION
Sentence: 1893	Francisco	O
Sentence: 1893	'dan	O
Sentence: 1893	Washington	B-LOCATION
Sentence: 1893	'a	O
Sentence: 1893	uçuşları	O
Sentence: 1893	var	O
Sentence: 1894	Tamam	O
Sentence: 1894	bana	O
Sentence: 1894	sabah	O
Sentence: 1894	uçuş	O
Sentence: 1894	saatlerini	O
Sentence: 1894	eylül	B-DATE
Sentence: 1894	ayının	O
Sentence: 1894	20'sinde	B-DATE
Sentence: 1894	san	B-LOCATION
Sentence: 1894	francisco	O
Sentence: 1894	'ya	O
Sentence: 1894	verin	O
Sentence: 1894	.	O
Sentence: 1895	minneapolis	B-LOCATION
Sentence: 1895	şehrinden	O
Sentence: 1895	long	B-LOCATION
Sentence: 1895	beach	I-LOCATION
Sentence: 1895	şehrine	O
Sentence: 1895	tüm	O
Sentence: 1895	uçuşları	O
Sentence: 1895	cumartesi	B-DATE
Sentence: 1895	günü	O
Sentence: 1895	listeler	O
Sentence: 1896	New	B-LOCATION
Sentence: 1896	York	O
Sentence: 1896	'ta	O
Sentence: 1896	mola	O
Sentence: 1896	veren	O
Sentence: 1896	bir	O
Sentence: 1896	uçuş	O
Sentence: 1896	bulmak	O
Sentence: 1896	istiyorum	O
Sentence: 1896	.	O
Sentence: 1897	öğleden	O
Sentence: 1897	sonra	O
Sentence: 1897	saat	O
Sentence: 1897	3	O
Sentence: 1897	'	O
Sentence: 1897	ten	O
Sentence: 1897	sonra	O
Sentence: 1897	denver	B-LOCATION
Sentence: 1897	'a	O
Sentence: 1897	ne	O
Sentence: 1898	atlanta	B-LOCATION
Sentence: 1898	ve	O
Sentence: 1898	şehir	O
Sentence: 1898	merkezi	O
Sentence: 1898	arasındaki	O
Sentence: 1898	kara	O
Sentence: 1898	taşımacılığı	O
Sentence: 1898	ne	O
Sentence: 1898	kadar	O
Sentence: 1899	boston	B-LOCATION
Sentence: 1899	baltimore	I-LOCATION
Sentence: 1899	veya	O
Sentence: 1899	philadelphia	B-LOCATION
Sentence: 1899	'ye	O
Sentence: 1899	giden	O
Sentence: 1899	tüm	O
Sentence: 1899	uçuşları	O
Sentence: 1899	göster	O
Sentence: 1900	bana	O
Sentence: 1900	öğleden	B-TIME
Sentence: 1900	önce	O
Sentence: 1900	veya	O
Sentence: 1900	öğleden	B-TIME
Sentence: 1900	sonra	O
Sentence: 1900	gelen	O
Sentence: 1900	baltimore	B-LOCATION
Sentence: 1900	veya	O
Sentence: 1900	washington	B-LOCATION
Sentence: 1900	dc	B-LOCATION
Sentence: 1900	'e	O
Sentence: 1900	uçuşları	O
Sentence: 1900	göster	O
Sentence: 1901	bana	O
Sentence: 1901	pittsburgh	B-LOCATION
Sentence: 1901	-	O
Sentence: 1901	philadelphia	B-LOCATION
Sentence: 1901	arası	O
Sentence: 1901	gidiş	O
Sentence: 1901	-	O
Sentence: 1901	dönüş	O
Sentence: 1901	ücretleri	O
Sentence: 1901	göster	O
Sentence: 1902	Bana	O
Sentence: 1902	atlanta	B-LOCATION
Sentence: 1902	-	O
Sentence: 1902	washington	B-LOCATION
Sentence: 1902	uçuşlarını	O
Sentence: 1902	göster	O
Sentence: 1903	bu	O
Sentence: 1903	öğleden	O
Sentence: 1903	sonra	O
Sentence: 1903	atlanta	B-LOCATION
Sentence: 1903	'ya	O
Sentence: 1903	uçmam	O
Sentence: 1903	lazım	O
Sentence: 1904	philadelphia	B-LOCATION
Sentence: 1904	'den	O
Sentence: 1904	Amerikan	O
Sentence: 1904	uçuşları	O
Sentence: 1904	hakkında	O
Sentence: 1904	bilgi	O
Sentence: 1905	atlanta	B-LOCATION
Sentence: 1905	'dan	O
Sentence: 1905	amerikalılar	O
Sentence: 1905	için	O
Sentence: 1905	kalkışları	O
Sentence: 1905	göster	O
Sentence: 1906	çarşamba	B-DATE
Sentence: 1906	günü	O
Sentence: 1906	ucuz	O
Sentence: 1906	uçuşlar	O
Sentence: 1907	la	B-ORGANIZATION
Sentence: 1907	guardia	O
Sentence: 1907	'dan	O
Sentence: 1907	new	B-LOCATION
Sentence: 1907	york	I-LOCATION
Sentence: 1907	şehir	O
Sentence: 1907	merkezine	O
Sentence: 1907	uzaklığı	O
Sentence: 1907	nedir	O
Sentence: 1907	?	O
Sentence: 1908	Boston	B-LOCATION
Sentence: 1908	'	O
Sentence: 1908	dan	O
Sentence: 1908	San	B-LOCATION
Sentence: 1908	Francisco	O
Sentence: 1908	'	O
Sentence: 1908	ya	O
Sentence: 1908	denver	B-LOCATION
Sentence: 1908	'	O
Sentence: 1908	de	O
Sentence: 1908	duran	O
Sentence: 1908	bir	O
Sentence: 1908	Delta	B-ORGANIZATION
Sentence: 1908	uçağı	O
Sentence: 1908	var	O
Sentence: 1908	mı	O
Sentence: 1908	?	O
Sentence: 1909	bana	O
Sentence: 1909	houston	B-LOCATION
Sentence: 1909	'a	O
Sentence: 1909	en	O
Sentence: 1909	erken	O
Sentence: 1909	uçuşu	O
Sentence: 1909	göster	O
Sentence: 1910	ağustos	B-DATE
Sentence: 1910	ayının	O
Sentence: 1910	yirmi	B-DATE
Sentence: 1910	yedinci	I-DATE
Sentence: 1910	günü	O
Sentence: 1910	hangi	O
Sentence: 1910	uçuşunuz	O
Sentence: 1910	var	O
Sentence: 1910	?	O
Sentence: 1911	cuma	B-DATE
Sentence: 1911	sabahın	O
Sentence: 1911	erken	O
Sentence: 1911	saatlerinde	O
Sentence: 1911	bırakan	O
Sentence: 1911	Montreal	B-LOCATION
Sentence: 1911	'e	O
Sentence: 1911	bir	O
Sentence: 1911	uçuş	O
Sentence: 1911	istiyorum	O
Sentence: 1911	.	O
Sentence: 1912	atlanta-	B-LOCATION
Sentence: 1912	pittsburgh	B-LOCATION
Sentence: 1912	arası	O
Sentence: 1912	en	O
Sentence: 1912	ucuz	O
Sentence: 1912	gidiş	O
Sentence: 1912	-	O
Sentence: 1912	dönüş	O
Sentence: 1912	ücreti	O
Sentence: 1912	ne	O
Sentence: 1912	kadar	O
Sentence: 1913	boston	B-LOCATION
Sentence: 1913	'a	O
Sentence: 1913	gelen	O
Sentence: 1913	san	B-LOCATION
Sentence: 1913	francisco	O
Sentence: 1913	'ya	O
Sentence: 1913	hareket	O
Sentence: 1913	eden	O
Sentence: 1913	pm	O
Sentence: 1913	uçuşları	O
Sentence: 1914	Baltimore	B-LOCATION
Sentence: 1914	Washington	I-LOCATION
Sentence: 1914	'a	O
Sentence: 1914	uçabilir	O
Sentence: 1914	miyim	O
Sentence: 1915	ya	O
Sentence: 1915	da	O
Sentence: 1915	la	B-ORGANIZATION
Sentence: 1915	guardia	I-ORGANIZATION
Sentence: 1915	-	O
Sentence: 1915	cleveland	B-LOCATION
Sentence: 1915	uçuşları	O
Sentence: 1916	san	B-LOCATION
Sentence: 1916	diego	O
Sentence: 1916	'dan	O
Sentence: 1916	phoenix	B-LOCATION
Sentence: 1916	'e	O
Sentence: 1916	hafta	O
Sentence: 1916	içi	O
Sentence: 1916	sabahın	O
Sentence: 1916	erken	O
Sentence: 1916	saatlerinde	O
Sentence: 1916	uçuş	O
Sentence: 1916	yapmak	O
Sentence: 1916	istiyorum	O
Sentence: 1917	Hangi	O
Sentence: 1917	havayolları	O
Sentence: 1917	boston	B-LOCATION
Sentence: 1917	ve	O
Sentence: 1917	pittsburgh	B-LOCATION
Sentence: 1917	arasında	O
Sentence: 1917	uçuyor	O
Sentence: 1918	pittsburgh	B-LOCATION
Sentence: 1918	-	O
Sentence: 1918	philadelphia	B-LOCATION
Sentence: 1918	arasındaki	O
Sentence: 1918	tüm	O
Sentence: 1918	uçuşlar	O
Sentence: 1918	gelecek	O
Sentence: 1918	salı	B-DATE
Sentence: 1919	Bana	O
Sentence: 1919	Salt	B-LOCATION
Sentence: 1919	Lake	I-LOCATION
Sentence: 1919	City	O
Sentence: 1919	'den	O
Sentence: 1919	St.	B-LOCATION
Sentence: 1919	petersburg	I-LOCATION
Sentence: 1919	salı	B-DATE
